dates,Upper Aquifer,Corcoran Clay,Lower Aquifer,Total
30-Oct-1951,-0.011786391945101029,-0.02120182014605856,-0.19903072155966117,-0.23201893365082077
31-Oct-1951,-0.011774600777440688,-0.021193484492028857,-0.19888283718200025,-0.2318509224514698
01-Nov-1951,-0.011762425207024299,-0.021185123801262213,-0.19873379748186687,-0.23168134649015337
02-Nov-1951,-0.011749891796776355,-0.021176739738392677,-0.19858381462388872,-0.23151044615905775
03-Nov-1951,-0.011737014974051217,-0.02116833397837721,-0.1984330189257637,-0.23133836787819212
04-Nov-1951,-0.011723803153819021,-0.021159908205956614,-0.1982814996414058,-0.23116521100118143
05-Nov-1951,-0.011710261822031255,-0.021151464115123392,-0.19812932545360015,-0.2309910513907548
06-Nov-1951,-0.011696395083513018,-0.021143003408577863,-0.1979765547678407,-0.2308159532599316
07-Nov-1951,-0.01168220643783508,-0.021134527797192198,-0.19782324088032516,-0.23063997511535245
08-Nov-1951,-0.011667699167153376,-0.02112603899946291,-0.19766772893665285,-0.23046146710326915
09-Nov-1951,-0.011651012336125609,-0.021117538740971574,-0.19750954991462039,-0.23027810099171758
10-Nov-1951,-0.011634480424439238,-0.021109028753834285,-0.197349668592416,-0.23009317777068955
11-Nov-1951,-0.011617617293063168,-0.021100510776159678,-0.1971885856487308,-0.22990671371795363
12-Nov-1951,-0.011600459791363527,-0.021091986551495905,-0.19702664346104964,-0.2297190898039091
13-Nov-1951,-0.011583034312662574,-0.0210834578282865,-0.19686408158838156,-0.22953057372933064
14-Nov-1951,-0.011565359456144701,-0.02107492635931613,-0.19670107312532398,-0.2293413589407848
15-Nov-1951,-0.01154744867698353,-0.021066393901161797,-0.19653747934186636,-0.2291513219200117
16-Nov-1951,-0.01152931213081339,-0.021057862213643502,-0.19637163704499963,-0.2289588113894565
17-Nov-1951,-0.01150930919481796,-0.021049333059268302,-0.19620420304485495,-0.2287628452989412
18-Nov-1951,-0.011490000407385877,-0.02104080820268339,-0.19603564474420357,-0.22856645335427284
19-Nov-1951,-0.011470455459956655,-0.02103228941011916,-0.19586630076499673,-0.22836904563507254
20-Nov-1951,-0.01145069870575174,-0.02102377844884223,-0.19569643464533992,-0.2281709117999339
21-Nov-1951,-0.011430750648413897,-0.021015277086598748,-0.19552445927454923,-0.22797048700956188
22-Nov-1951,-0.011409363589699403,-0.02100678709106791,-0.19535115925531302,-0.22776730993608033
23-Nov-1951,-0.011388709267616069,-0.020998310229306157,-0.19517690637875776,-0.22756392587567997
24-Nov-1951,-0.011367869584562151,-0.020989848267201815,-0.19500106923149343,-0.2273587870832574
25-Nov-1951,-0.011346128820258336,-0.020981402968920752,-0.19482365676310648,-0.22715118855228555
26-Nov-1951,-0.011324806822059896,-0.020972976096362745,-0.19464460421885874,-0.22694238713728138
27-Nov-1951,-0.011302947847616476,-0.020964569408609825,-0.19446374284010273,-0.22673126009632905
28-Nov-1951,-0.01128123493907143,-0.020956184661381966,-0.19428094942301583,-0.22651836902346922
29-Nov-1951,-0.011259029928544415,-0.020947823606494165,-0.19409615294187332,-0.2263030064769119
30-Nov-1951,-0.011236965066351903,-0.020939487991309045,-0.19390945964059503,-0.22608591269825598
01-Dec-1951,-0.011214733693822464,-0.020931179558200202,-0.1937209907475773,-0.22586690399959997
02-Dec-1951,-0.01119235263410375,-0.02092290004400784,-0.1935308735361034,-0.22564612621421498
03-Dec-1951,-0.011169835583103173,-0.020914651179505955,-0.1933392326680578,-0.2254237194306669
04-Dec-1951,-0.011147196081993672,-0.020906434688862167,-0.1931461903130003,-0.2251998210838561
05-Dec-1951,-0.011124447540283647,-0.02089825228910938,-0.1929518661146785,-0.2249745659440715
06-Dec-1951,-0.011101603257361448,-0.02089000590628804,-0.1927563772240244,-0.22474798638767388
07-Dec-1951,-0.011078676431859193,-0.0208817449319513,-0.1925598382986653,-0.2245202596624758
08-Dec-1951,-0.011055680162230174,-0.02087347498032823,-0.1923623615551217,-0.2242915166976801
09-Dec-1951,-0.011032627443041764,-0.020865201411612397,-0.19216405685533391,-0.22406188570998808
10-Dec-1951,-0.011009531159754267,-0.02085692934769501,-0.1919650318127257,-0.22383149232017496
11-Dec-1951,-0.010986404083375461,-0.020848663686802868,-0.1917653919071185,-0.22360045967729683
12-Dec-1951,-0.010963258865636186,-0.020840409117128485,-0.1915652406016535,-0.22336890858441816
13-Dec-1951,-0.010940108034827468,-0.020832170129503464,-0.19136467945671914,-0.22313695762105007
14-Dec-1951,-0.01091696399235369,-0.02082395102919677,-0.1911638082384804,-0.22290472326003086
15-Dec-1951,-0.010893839009873578,-0.02081575594687985,-0.19096272502005374,-0.22267231997680717
16-Dec-1951,-0.01087074522698165,-0.020807588848831684,-0.19076152627498963,-0.22243986035080296
17-Dec-1951,-0.010847694649280952,-0.02079945354641838,-0.19056030696248258,-0.2222074551581819
18-Dec-1951,-0.01082469914681097,-0.020791353704912863,-0.19035916060483754,-0.22197521345656138
19-Dec-1951,-0.010801770452707485,-0.02078329285168293,-0.19015817935716153,-0.22174324266155193
20-Dec-1951,-0.010778920162084165,-0.020775274383806608,-0.1899574540701152,-0.22151164861600597
21-Dec-1951,-0.010756159731040521,-0.020767301575138137,-0.18975707434587566,-0.2212805356520543
22-Dec-1951,-0.010733500475796135,-0.020759377582874203,-0.18955712858812318,-0.22105000664679353
23-Dec-1951,-0.010710953571906634,-0.02075150545364947,-0.18935770404645483,-0.22082016307201094
24-Dec-1951,-0.01068853005352304,-0.020743688129188677,-0.18915888685560117,-0.2205911050383129
25-Dec-1951,-0.010666240812713574,-0.020735928451557306,-0.18896076207018603,-0.2203629313344569
26-Dec-1951,-0.01064409659878917,-0.02072822916802373,-0.1887634136951124,-0.2201357394619253
27-Dec-1951,-0.01062210801766809,-0.02072059293557424,-0.18856692471230926,-0.2199096256655516
28-Dec-1951,-0.010600285531226645,-0.02071302232509,-0.18837137710385152,-0.21968468496016816
29-Dec-1951,-0.01057863945667484,-0.02070551982522369,-0.1881768518721089,-0.21946101115400743
30-Dec-1951,-0.010557179965908855,-0.02069808784598213,-0.18798342905688242,-0.2192386968687734
31-Dec-1951,-0.010535917084880738,-0.02069072872204929,-0.18779118775011533,-0.21901783355704535
01-Jan-1952,-0.010514860692940907,-0.020683407565884434,-0.18760020610809244,-0.2187984743669178
02-Jan-1952,-0.010494020522193866,-0.020676143755086335,-0.18741056136165676,-0.21858072563893696
03-Jan-1952,-0.0104734061568273,-0.020668940084978594,-0.18722232982433407,-0.21836467606613996
04-Jan-1952,-0.010453027032445428,-0.020661799291942305,-0.18703558689877708,-0.2181504132231648
05-Jan-1952,-0.010432892435394824,-0.020654724054031456,-0.18685040708159315,-0.21793802357101943
06-Jan-1952,-0.010413011502071077,-0.020647716991554422,-0.1866668639666054,-0.21772759246023088
07-Jan-1952,-0.0103933932182366,-0.02064078066763271,-0.18648503024690175,-0.21751920413277107
08-Jan-1952,-0.010374046418314718,-0.02063391758872627,-0.18630497771551788,-0.21731294172255886
09-Jan-1952,-0.010354979784697094,-0.02062713020513871,-0.18612677726513632,-0.21710888725497213
10-Jan-1952,-0.010336201847030357,-0.020620420911491796,-0.18595049888663107,-0.21690712164515322
11-Jan-1952,-0.010317720981517618,-0.02061378281075319,-0.1857762116668118,-0.2167077154590826
12-Jan-1952,-0.010299545410202247,-0.02060722180692413,-0.18560398378519358,-0.21651075100231995
13-Jan-1952,-0.010281683200268291,-0.020600739999974704,-0.18543388251011922,-0.2163163057103622
14-Jan-1952,-0.010264142263327223,-0.020594339458592358,-0.1852659741940679,-0.21612445591598747
15-Jan-1952,-0.010246930354717538,-0.020588021331970456,-0.18510032426840417,-0.21593527595509215
16-Jan-1952,-0.010230055072807862,-0.02058178753272518,-0.18493699723755072,-0.21574883984308377
17-Jan-1952,-0.010213523858296315,-0.020575639892069245,-0.1847760566725754,-0.21556522042294096
18-Jan-1952,-0.010197343993529673,-0.020569580079921608,-0.18461756520441372,-0.215384489277865
19-Jan-1952,-0.010181522601816304,-0.020563609872255445,-0.18446158451657121,-0.21520671699064298
20-Jan-1952,-0.010166066646761285,-0.020557730964070313,-0.18430817533755556,-0.21503197294838716
21-Jan-1952,-0.01015098293159868,-0.02055194502747824,-0.1841573974328844,-0.21486032539196132
