dates,Interconnected Matrix,total_10.00 clays,total
11-Nov-1951,-0.0006645806242765279,-0.009441135955299157,-0.010105716579575685
12-Nov-1951,-0.000564434156564464,-0.009331515848150954,-0.009895950004715418
13-Nov-1951,-0.0004642395880428866,-0.009219997724627758,-0.009684237312670645
14-Nov-1951,-0.0003640272078152458,-0.009106612194273785,-0.00947063940208903
15-Nov-1951,-0.0002638273139629059,-0.008991390452985627,-0.009255217766948532
16-Nov-1951,-0.00016367020459970676,-0.00887436427364173,-0.009038034478241436
17-Nov-1951,-6.358616881827018e-05,-0.008755565996548557,-0.008819152165366828
18-Nov-1951,3.639452219889122e-05,-0.00863502851973494,-0.00859863399753605
19-Nov-1951,0.00013624162423570767,-0.008512785289067544,-0.008376543664831837
20-Nov-1951,0.0002359249289183177,-0.008388870288219726,-0.008152945359301408
21-Nov-1951,0.0003354142727525868,-0.008263318028467456,-0.00792790375571487
22-Nov-1951,0.00043467954597626603,-0.008136163538344544,-0.007701483992368278
23-Nov-1951,0.0005336907015669188,-0.008007442353131118,-0.007473751651564199
24-Nov-1951,0.0006324177640598832,-0.007877190504207337,-0.007244772740147454
25-Nov-1951,0.0007308308385161175,-0.007745444508246794,-0.007014613669730677
26-Nov-1951,0.0008289001192954325,-0.007612241356281408,-0.006783341236985975
27-Nov-1951,0.0009265958989630727,-0.007477618502613958,-0.0065510226036508854
28-Nov-1951,0.001023888577060599,-0.007341613853600113,-0.006317725276539513
29-Nov-1951,0.0011207486688456995,-0.00720426575630279,-0.00608351708745709
30-Nov-1951,0.0012171468141027495,-0.007065612987003699,-0.00584846617290095
01-Dec-1951,0.0013130537857590626,-0.006925694739603305,-0.005612640953844243
02-Dec-1951,0.0014084404986289148,-0.006784550613883759,-0.005376110115254845
03-Dec-1951,0.0015032780179490765,-0.006642220603666469,-0.005138942585717393
04-Dec-1951,0.0015975375680354537,-0.0064987450848397275,-0.004901207516804274
05-Dec-1951,0.0016911905407277627,-0.0063541648032879785,-0.004662974262560216
06-Dec-1951,0.001784208503948379,-0.006208520862698368,-0.0044243123587499895
07-Dec-1951,0.0018765632100463038,-0.006061854712275893,-0.004185291502229589
08-Dec-1951,0.001968226604238202,-0.005914208134344876,-0.003945981530106674
09-Dec-1951,0.002059170832891074,-0.005765623231857956,-0.0037064523989668815
10-Dec-1951,0.002149368251746731,-0.005616142415816004,-0.003466774164069273
11-Dec-1951,0.0022387914341820813,-0.005465808392585149,-0.003227016958403068
12-Dec-1951,0.002327413179258037,-0.005314664151140845,-0.0029872509718828076
13-Dec-1951,0.0024152065198574206,-0.005162752950215756,-0.002747546430358336
14-Dec-1951,0.0025021447305988006,-0.005010118305381469,-0.0025079735747826687
15-Dec-1951,0.0025882013358321855,-0.004856803976041918,-0.0022686026402097327
16-Dec-1951,0.002673350117408787,-0.004702853952368151,-0.0020295038349593644
17-Dec-1951,0.002757565122524731,-0.0045483124421527125,-0.0017907473196279817
18-Dec-1951,0.00284082067133746,-0.004393223857612877,-0.0015524031862754173
19-Dec-1951,0.0029230913646484725,-0.004237632802121549,-0.0013145414374730762
20-Dec-1951,0.0030043520913572174,-0.004081584056894583,-0.0010772319655373654
21-Dec-1951,0.0030845780359649516,-0.003925122567615245,-0.0008405445316502936
22-Dec-1951,0.003163744685900793,-0.003768293431015629,-0.0006045487451148356
23-Dec-1951,0.00324182783875992,-0.0036111418814183476,-0.0003693140426584275
24-Dec-1951,0.0033188036095353787,-0.0034537132772273454,-0.00013490966769196672
25-Dec-1951,0.003394648437627582,-0.0032960530873946256,9.859535023295628e-05
26-Dec-1951,0.0034693390938930866,-0.0031382068778434973,0.0003311322160495893
27-Dec-1951,0.0035428526874615785,-0.002980220297874868,0.0005626323895867105
28-Dec-1951,0.003615166672584226,-0.0028221390665385247,0.0007930276060457014
29-Dec-1951,0.0036862588552502096,-0.002664008958995214,0.0010222498962549958
30-Dec-1951,0.003756107399826542,-0.002505875792852098,0.0012502316069744439
31-Dec-1951,0.0038246908354661623,-0.0023477854144967605,0.0014769054209694018
01-Jan-1952,0.003891988062531491,-0.0021897836854130105,0.0017022043771184807
02-Jan-1952,0.003957978358786461,-0.0020319164685030063,0.0019260618902834543
03-Jan-1952,0.004022641385589087,-0.0018742296144006404,0.0021484117711884467
04-Jan-1952,0.004085957193895434,-0.00171676894779335,0.002369188246102084
05-Jan-1952,0.00414790623015062,-0.0015595802537556865,0.0025883259763949335
06-Jan-1952,0.0042084693421314745,-0.0014027092640865005,0.002805760078044974
07-Jan-1952,0.004267627784567054,-0.001246201643672264,0.00302142614089479
08-Jan-1952,0.004325363224746784,-0.0010901029768615894,0.003235260247885195
09-Jan-1952,0.004381657747900531,-0.0009344587538731247,0.0034471989940274067
10-Jan-1952,0.0044364938625582355,-0.000779314357223276,0.0036571795053349596
11-Jan-1952,0.004489854505683145,-0.0006247150481948747,0.0038651394574882704
12-Jan-1952,0.004541723047776588,-0.0004707059533340828,0.004071017094442506
13-Jan-1952,0.004592083297758234,-0.000317332050995908,0.004274751246762326
14-Jan-1952,0.004640919507804674,-0.00016463815792715133,0.004476281349877522
15-Jan-1952,0.004688216377997826,-1.266891590107142e-05,0.0046755474620967545
16-Jan-1952,0.004733959060843399,0.00013853122159290717,0.004872490282436306
17-Jan-1952,0.004778133165707248,0.0002889180026097414,0.005067051168316989
18-Jan-1952,0.004820724763038542,0.0004384473899417411,0.005259172152980283
19-Jan-1952,0.004861720388537134,0.0005870755742542281,0.005448795962791362
20-Jan-1952,0.004901107047104945,0.0007347589871465026,0.005635866034251448
21-Jan-1952,0.004938872216733679,0.0008814543141472166,0.0058203265308808955
22-Jan-1952,0.00497500385217977,0.00102711850762792,0.00600212235980769
23-Jan-1952,0.005009490388567888,0.0011717087996427626,0.00618119918821065
24-Jan-1952,0.00504232074478493,0.0013151827146792598,0.00635750345946419
25-Jan-1952,0.005073484326795216,0.0014574980823271642,0.00653098240912238
26-Jan-1952,0.005102971030749459,0.0015986130498513175,0.006701584080600776
27-Jan-1952,0.005130771246004458,0.0017384860946742216,0.00686925734067868
28-Jan-1952,0.005156875857959328,0.0018770760367582187,0.007033951894717547
29-Jan-1952,0.005181276250747884,0.0020143420508841456,0.007195618301632029
30-Jan-1952,0.0052039643098128665,0.002150243678828148,0.007354207988641014
31-Jan-1952,0.005224932424287191,0.0022847408414251786,0.00750967326571237
01-Feb-1952,0.005244173489271015,0.002417793850523305,0.00766196733979432
02-Feb-1952,0.0052616809079167656,0.002549363420818268,0.007811044328735034
03-Feb-1952,0.005277448593402769,0.0026794106815713355,0.007956859274974104
04-Feb-1952,0.005291470970719519,0.0028078971882008843,0.008099368158920404
05-Feb-1952,0.005303742978337589,0.002934784933749884,0.008238527912087474
06-Feb-1952,0.005314260069693029,0.003060036360220815,0.008374296429913844
07-Feb-1952,0.0053230182145475894,0.003183614369779188,0.008506632584326778
08-Feb-1952,0.005330013900171461,0.0033054823358183542,0.008635496235989814
09-Feb-1952,0.005335244132393404,0.0034256041138857277,0.00876084824627913
10-Feb-1952,0.00533870643648341,0.0035439440524648483,0.008882650488948257
11-Feb-1952,0.005340398857884734,0.003660467003610735,0.009000865861495469
12-Feb-1952,0.005340327914629067,0.0037751395606930565,0.009115467475322124
13-Feb-1952,0.005338507461781417,0.003887930785201971,0.009226438246983389
14-Feb-1952,0.005334937108170227,0.003998809362260951,0.009333746470431177
15-Feb-1952,0.005329616984189408,0.004107743874165003,0.00943736085835441
16-Feb-1952,0.005322547741759363,0.004214703182342424,0.009537250924101787
17-Feb-1952,0.005313730554135614,0.004319656544831746,0.00963338709896736
18-Feb-1952,0.005303167115557845,0.004422573676953275,0.00972574079251112
19-Feb-1952,0.005290859640752638,0.004523424789953202,0.009814284430705839
20-Feb-1952,0.005276810864272206,0.00462218061886915,0.009898991483141356
21-Feb-1952,0.005261024039685557,0.004718812444338697,0.009979836484024254
22-Feb-1952,0.005243502938619298,0.004813292110661539,0.010056795049280837
23-Feb-1952,0.005224251849630143,0.004905592041367675,0.010129843890997818
24-Feb-1952,0.0052032755769463365,0.004995685253031428,0.010198960829977764
25-Feb-1952,0.005180579439030373,0.005083545367783778,0.010264124806814151
26-Feb-1952,0.005156169267018182,0.005169146624825451,0.010325315891843634
27-Feb-1952,0.0051300514029745965,0.0052524638911362175,0.010382515294110814
28-Feb-1952,0.005102232698032159,0.005333472671526017,0.010435705369558176
29-Feb-1952,0.00507272051034144,0.005412149118121585,0.010484869628463026
01-Mar-1952,0.005041522702911674,0.0054884700393681395,0.010529992742279812
02-Mar-1952,0.005008647641258298,0.005562412908593132,0.01057106054985143
03-Mar-1952,0.00497410419094798,0.005633955872180694,0.010608060063128675
04-Mar-1952,0.004937901714949841,0.005703077757380427,0.010640979472330267
05-Mar-1952,0.004900050070869718,0.005769758079779973,0.01066980815064969
06-Mar-1952,0.004860559608040995,0.005833977050460861,0.010694536658501855
07-Mar-1952,0.004819441164431617,0.005895715582845757,0.010715156747277374
08-Mar-1952,0.004776706063463473,0.005954955299259072,0.010731661362722545
09-Mar-1952,0.004732366110624712,0.006011678537199485,0.010744044647824197
10-Mar-1952,0.004686433590005198,0.006065868355343178,0.010752301945348375
11-Mar-1952,0.0046389212606214696,0.006117508539272244,0.010756429799893713
12-Mar-1952,0.004589842352672302,0.006166583606945207,0.01075642595961751
13-Mar-1952,0.004539210563580595,0.006213078813901241,0.010752289377481836
14-Mar-1952,0.004487040053973633,0.006256980158214196,0.01074402021218783
15-Mar-1952,0.004433345443452028,0.006298274385186504,0.01073161982863853
16-Mar-1952,0.004378141806272017,0.006336948991793687,0.010715090798065704
17-Mar-1952,0.0043214446668959966,0.006372992230881535,0.010694436897777531
18-Mar-1952,0.004263269995353153,0.006406393115107374,0.010669663110460527
19-Mar-1952,0.004203634202552706,0.006437141420641638,0.010640775623194345
20-Mar-1952,0.004142554135374244,0.0064652276906145565,0.0106077818259888
21-Mar-1952,0.004080047071723607,0.006490643238324947,0.010570690310048553
22-Mar-1952,0.004016130715363898,0.006513380150195206,0.010529510865559104
23-Mar-1952,0.003950823190719905,0.006533431288489898,0.010484254479209802
24-Mar-1952,0.0038841430374556953,0.006550790293781097,0.010434933331236792
25-Mar-1952,0.003816109205033927,0.006565451587178592,0.01038156079221252
26-Mar-1952,0.0037467410470465525,0.006577410372307127,0.010324151419353679
27-Mar-1952,0.0036760583155351677,0.006586662637049545,0.010262720952584712
