dates,Interconnected Matrix,total_10.00 clays,total
25-Aug-1951,-0.00608742618838394,-0.06788316513411354,-0.07397059132249748
26-Aug-1951,-0.006069648194731876,-0.06830939730076932,-0.0743790454955012
27-Aug-1951,-0.006050155440692315,-0.06873195975430585,-0.07478211519499817
28-Aug-1951,-0.006028954013086949,-0.06914971511722959,-0.07517866913031654
29-Aug-1951,-0.00600605050876332,-0.06956252159876183,-0.07556857210752516
30-Aug-1951,-0.005981452032621291,-0.06997023915151204,-0.07595169118413334
31-Aug-1951,-0.005955166195527922,-0.07037272950852239,-0.07632789570405031
01-Sep-1951,-0.005927201112043681,-0.07076985621990232,-0.07669705733194601
02-Sep-1951,-0.00589756539802521,-0.07116148468904072,-0.07705905008706593
03-Sep-1951,-0.005866268168082918,-0.07154748220838081,-0.07741375037646372
04-Sep-1951,-0.005833319032856839,-0.07192771799473872,-0.07776103702759557
05-Sep-1951,-0.00579872809619624,-0.07230206322416191,-0.07810079132035815
06-Sep-1951,-0.005762505952136827,-0.07267039106630113,-0.07843289701843796
07-Sep-1951,-0.0057246636817916904,-0.07303257671829264,-0.07875724040008433
08-Sep-1951,-0.005685212850036156,-0.0733884974381321,-0.07907371028816826
09-Sep-1951,-0.005644165502113811,-0.07373803257753024,-0.07938219807964406
10-Sep-1951,-0.005601534160032922,-0.07408106361423328,-0.0796825977742662
11-Sep-1951,-0.005557331818891577,-0.07441747418380429,-0.07997480600269587
12-Sep-1951,-0.005511571942989948,-0.07470199602423191,-0.08021356796722186
13-Sep-1951,-0.005464268461878819,-0.07498282679819321,-0.08044709526007203
14-Sep-1951,-0.005415435766197753,-0.07525972379515096,-0.08067515956134871
15-Sep-1951,-0.005365088703424891,-0.07553257910068502,-0.08089766780410991
16-Sep-1951,-0.00531324257349445,-0.07580128963630868,-0.08111453220980314
17-Sep-1951,-0.005259913124224461,-0.07606575571716354,-0.08132566884138799
18-Sep-1951,-0.005205116546695264,-0.07632588082704359,-0.08153099737373885
19-Sep-1951,-0.005148869470405508,-0.07658157146663001,-0.08173044093703552
20-Sep-1951,-0.005091188958391972,-0.07683273702087837,-0.08192392597927034
21-Sep-1951,-0.005032092502124693,-0.07707928964139568,-0.08211138214352037
22-Sep-1951,-0.004971598016373818,-0.07732114414215002,-0.08229274215852384
23-Sep-1951,-0.00490972383384992,-0.07755821790708026,-0.08246794174093018
24-Sep-1951,-0.004846488699823933,-0.07779043080836515,-0.08263691950818908
25-Sep-1951,-0.004781911766519037,-0.07801770513420588,-0.08279961690072492
26-Sep-1951,-0.004716012587490106,-0.07823996552513215,-0.08295597811262226
27-Sep-1951,-0.004648811111781091,-0.07845713891790547,-0.08310595002968656
28-Sep-1951,-0.0045803276780339705,-0.07866915449622547,-0.08324948217425944
29-Sep-1951,-0.004510583008484793,-0.07884429380800018,-0.08335487681648497
30-Sep-1951,-0.004439598202771176,-0.07901461813744944,-0.08345421634022061
01-Oct-1951,-0.004367394731740138,-0.07918121042587169,-0.08354860515761182
02-Oct-1951,-0.004293994431024676,-0.07934415657451281,-0.08363815100553748
03-Oct-1951,-0.004219419494635628,-0.07950342681569497,-0.0837228463103306
04-Oct-1951,-0.004143692468321821,-0.07965896143619487,-0.08380265390451669
05-Oct-1951,-0.004066836242953563,-0.07981069480534722,-0.08387753104830079
06-Oct-1951,-0.003988874047674305,-0.0799585620162602,-0.08394743606393451
07-Oct-1951,-0.003909829443083614,-0.08010250063555074,-0.08401233007863436
08-Oct-1951,-0.0038297263141971417,-0.08024245108535105,-0.0840721773995482
09-Oct-1951,-0.0037485888633936606,-0.08037835665047355,-0.08412694551386721
10-Oct-1951,-0.003666441603270112,-0.08051016338972071,-0.08417660499299082
11-Oct-1951,-0.0035833093493165312,-0.08063782002902731,-0.08422112937834383
12-Oct-1951,-0.0034992172126334965,-0.0807612778574761,-0.08426049507010959
13-Oct-1951,-0.003414190592419487,-0.08085538322992306,-0.08426957382234254
14-Oct-1951,-0.003328255168517078,-0.08094772364424864,-0.08427597881276572
15-Oct-1951,-0.003241436893730102,-0.0810365328651093,-0.0842779697588394
16-Oct-1951,-0.0031537619862073984,-0.08112199412419818,-0.08427575611040558
17-Oct-1951,-0.003065256921598969,-0.08120417234176346,-0.08426942926336242
18-Oct-1951,-0.002975948425286169,-0.08128307540467469,-0.08425902382996087
19-Oct-1951,-0.0028858634643862476,-0.08135868449732088,-0.08424454796170713
