dates,Upper Aquifer,Corcoran Clay,Lower Aquifer,Total
21-Sep-1951,-0.004882336726548239,-0.0027751203949020068,-0.07776527899747114,-0.08542273611892139
22-Sep-1951,-0.004901023957064458,-0.0027783308561350178,-0.07793281566306602,-0.0856121704762655
23-Sep-1951,-0.0049189410873378666,-0.0027815006063839037,-0.07809445561488262,-0.0857948973086044
24-Sep-1951,-0.004936086712788088,-0.002784629232531524,-0.07825014198763143,-0.08597085793295105
25-Sep-1951,-0.0049526961545314305,-0.002787716337014277,-0.07839982060152471,-0.08614023309307042
26-Sep-1951,-0.0049689255908019914,-0.002790761537885366,-0.07854343989680042,-0.08630312702548777
27-Sep-1951,-0.004984769878238298,-0.0027937644688732677,-0.07868095087515849,-0.08645948522227005
28-Sep-1951,-0.005000224090157449,-0.0027967247794387063,-0.07881230704756585,-0.08660925591716201
29-Sep-1951,-0.005014672141648819,-0.0027996421348276284,-0.07890634893608386,-0.0867206632125603
30-Sep-1951,-0.0050256966659181146,-0.002802516216120199,-0.07899589804959438,-0.0868241109316327
01-Oct-1951,-0.005035262942097907,-0.002805346720277979,-0.07908071906397549,-0.08692132872635137
02-Oct-1951,-0.00504388003180774,-0.0028081333601854574,-0.07916090213372487,-0.08701291552571806
03-Oct-1951,-0.0050517004590698855,-0.002810875864690629,-0.07923643782683489,-0.0870990141505954
04-Oct-1951,-0.005058774273800674,-0.002813573978639552,-0.07930729139875975,-0.08717963965119997
05-Oct-1951,-0.005065122317245293,-0.002816227462909472,-0.07937342359272866,-0.08725477337288343
06-Oct-1951,-0.005070756922129086,-0.002818836094436112,-0.07943479637367382,-0.08732438939023901
07-Oct-1951,-0.005075687778500433,-0.0028213996662394356,-0.07949137442460107,-0.08738846186934093
08-Oct-1951,-0.005079923612503524,-0.002823917987443925,-0.07954312545875049,-0.08744696705869794
09-Oct-1951,-0.005083472682005097,-0.0028263908832961973,-0.07959002020807188,-0.08749988377337317
10-Oct-1951,-0.005086342936713969,-0.002828818195178078,-0.07963203232958228,-0.08754719346147433
11-Oct-1951,-0.005088542082070298,-0.0028311997806162725,-0.0796691382967573,-0.08758888015944387
12-Oct-1951,-0.005100208691068361,-0.0028335355132881566,-0.07969692467156358,-0.08763066887592011
