dates,Interconnected Matrix,total_10.00 clays,total
18-Jul-1951,-0.005483625251460405,-0.06918205418671734,-0.07466567943817774
19-Jul-1951,-0.005530580332768282,-0.0702894151117322,-0.07581999544450048
20-Jul-1951,-0.005575954993603945,-0.07138822639351267,-0.07696418138711661
21-Jul-1951,-0.005619736003768619,-0.07247809864734484,-0.07809783465111346
22-Jul-1951,-0.005661910604245781,-0.07355864638506111,-0.0792205569893069
23-Jul-1951,-0.005702466510945561,-0.0746294880958123,-0.08033195460675786
24-Jul-1951,-0.0057413919183797995,-0.0756902463272414,-0.0814316382456212
25-Jul-1951,-0.005778675503126623,-0.07674054776606666,-0.08251922326919328
26-Jul-1951,-0.005814306427214477,-0.07778002331886752,-0.083594329746082
27-Jul-1951,-0.0058482743413207795,-0.07880830819233375,-0.08465658253365453
28-Jul-1951,-0.0058805693878289,-0.07982504197320292,-0.08570561136103182
29-Jul-1951,-0.005911182203773302,-0.08082986870803563,-0.08674105091180893
30-Jul-1951,-0.005940112341356138,-0.08182249382792375,-0.08776260616927989
31-Jul-1951,-0.005967359112453367,-0.082802624193383,-0.08876998330583637
01-Aug-1951,-0.005992914654055773,-0.0837699211380381,-0.08976283579209388
02-Aug-1951,-0.006016771608012793,-0.08472405071448977,-0.09074082232250257
03-Aug-1951,-0.006038923123191865,-0.08566468377273177,-0.09170360689592363
04-Aug-1951,-0.006059362857528169,-0.08659149603806025,-0.09265085889558843
05-Aug-1951,-0.006078084979885764,-0.08750416818789737,-0.09358225316778314
06-Aug-1951,-0.006095084171802168,-0.08840238592797722,-0.0944974700997794
07-Aug-1951,-0.006110355629049131,-0.08928584006740042,-0.09539619569644955
08-Aug-1951,-0.006123895063068695,-0.09015422659291214,-0.09627812165598083
09-Aug-1951,-0.006135698702237999,-0.0910072467420589,-0.0971429454442969
10-Aug-1951,-0.006145763292984278,-0.09184460707532198,-0.09799037036830625
11-Aug-1951,-0.00615408610075659,-0.09266601954723924,-0.09882010564799583
12-Aug-1951,-0.006160664910828314,-0.09347120157630515,-0.09963186648713346
13-Aug-1951,-0.0061654980289597905,-0.09425987611380623,-0.10042537414276602
14-Aug-1951,-0.006168584281895496,-0.09503177171138638,-0.10120035599328188
15-Aug-1951,-0.006169923017715036,-0.09578662258744078,-0.10195654560515581
16-Aug-1951,-0.006169514106024493,-0.09652416869220931,-0.1026936827982338
17-Aug-1951,-0.006167357937995406,-0.09724415577158706,-0.10341151370958246
18-Aug-1951,-0.006163455426250018,-0.09794633542960958,-0.1041097908558596
19-Aug-1951,-0.0061578080045882,-0.09863046518955328,-0.10478827319414148
20-Aug-1951,-0.006150417627566682,-0.09929630855368374,-0.10544672618125042
21-Aug-1951,-0.006141286769915494,-0.09994363506153199,-0.10608492183144748
22-Aug-1951,-0.00613041842580588,-0.10057222034674843,-0.1067026387725543
23-Aug-1951,-0.006117816107967626,-0.10118184619250498,-0.10729966230047261
24-Aug-1951,-0.006103483846639001,-0.10177230058529767,-0.10787578443193667
25-Aug-1951,-0.00608742618838394,-0.102343377767351,-0.10843080395573494
26-Aug-1951,-0.006069648194731876,-0.10289487828730426,-0.10896452648203614
